,Unnamed: 0.1,start,end,strand,utr5,genes,utrs,Osize,newRPK
2274,yigGF,4000441,4001215,1,,"['yigG', 'yigF']",['yigG-yigF'],2,1.2446446287504243
2275,rarD,4001310,4002200,1,,['rarD'],,1,17.2844710363668
2276,yigI,4002252,4002747,1,yigI-,['yigI'],['yigI-'],1,4.299848058911191
2277,pldA,4002884,4003753,0,,['pldA'],,1,5.172020553473569
2278,recQ,4003886,4005715,0,,['recQ'],,1,20.23129807316572
2279,rhtC,4005748,4006399,0,rhtC - ,['rhtC'],['rhtC-'],1,14.561333559541414
2280,rhtB,4006461,4007108,1,rhtB-,['rhtB'],['rhtB-'],1,9.196304545605628
2281,pldB-yigL,4007192,4009022,0,,"['pldB', 'yigL']",['pldB-yigL'],2,19.057165659288216
2282,yigM,4009098,4009997,0,,['yigM'],,1,5.719426461541391
2283,metR,4009885,4010908,1,metR-,['metR'],['metR-'],1,5.055783340733862
2284,metE,4010944,4013336,0,metE - ,['metE'],['metE-'],1,1.9443809074750311
2285,ysgA,4013376,4014191,1,,['ysgA'],,1,6.034936464160939
2286,udp,4014408,4015214,0,udp - ,['udp'],['udp-'],1,48.89561920062906
2287,rmuC,4015355,4016782,0,,['rmuC'],,1,3.5854155455305556
2288,ubiEJB,4016877,4019888,0,,"['ubiE', 'ubiJ', 'ubiB']",['ubiE-ubiJ'],3,26.922919365796453
2289,esrE,4018000,4018251,0,,['esrE'],,1,50.72267770372475
2290,tatABCD,4019930,4022358,0,tatA - ,"['tatA', 'tatB', 'tatC', 'tatD']","['tatA-', 'tatA-tatB', 'tatB-tatC', 'tatC-tatD']",4,31.62613084330134
2291,rfaH,4022355,4022843,1,,['rfaH'],,1,6.322842421498389
2292,ubiD,4022994,4024503,0,ubiD - ,['ubiD'],['ubiD-'],1,35.769294591702284
2293,fre,4024549,4025250,0,,['fre'],,1,46.91943235417968
2294,fadBA,4025631,4028993,1,,"['fadB', 'fadA']",['fadB-fadA'],2,12.669108612084077
2295,pepQ-yigZ-trkH-hemG,4029152,4033175,0,pepQ - ,"['pepQ', 'yigZ', 'trkH', 'hemG']","['pepQ-', 'yigZ-trkH', 'trkH-hemG']",4,23.873167656782684
2296,rrsA-ileT-alaT-rrlA-rrfA,4033378,4038658,0,rrsA - ,"['rrsA', 'ileT', 'alaT', 'rrlA', 'rrfA']","['rrsA-', 'rrsA-ileT', 'ileT-alaT', 'alaT-rrlA', 'rrlA-rrfA']",5,4830.899980708282
2297,mobAB,4038928,4040021,1,,"['mobA', 'mobB']",,2,4.874746940367744
2298,yihD,4040069,4040360,0,yihD - ,['yihD'],['yihD-'],1,2.3089567894008076
2299,rdoA-dsbA,4040411,4042066,0,rdoA - ,"['rdoA', 'dsbA']","['rdoA-', 'rdoA-dsbA']",2,18.528120904039188
2300,yihF,4042221,4043651,0,,['yihF'],,1,0.08734304813154205
2301,yihG,4043692,4044624,1,,['yihG'],,1,3.7246341307859825
2302,polA,4044961,4047774,0,polA - ,['polA'],['polA-'],1,5.613768414597019
2303,spf,4047921,4048029,0,,['spf'],,1,79.64184337405324
2304,yihA,4048155,4048816,1,yihA-,['yihA'],['yihA-'],1,30.13463976932277
2305,csrC,4049056,4049302,0,csrC - ,['csrC'],['csrC-'],1,56.01680727247631
2306,yihI,4049330,4049878,0,yihI - ,['yihI'],['yihI-'],1,7.7669723684924845
2307,hemN,4049965,4051440,0,hemN - ,['hemN'],['hemN-'],1,32.061214986231136
2308,glnALG,4051891,4056108,1,glnA-,"['glnA', 'glnL', 'glnG']","['glnA-', 'glnA-glnL', 'glnL-glnG']",3,137.3896908303484
2309,typA,4056402,4058252,0,typA - ,['typA'],['typA-'],1,41.07969238449351
2310,yihLM,4058441,4060167,0,yihL - ,"['yihL', 'yihM']","['yihL-', 'yihL-yihM']",2,0.6435936370103603
2311,yihN,4060269,4061534,0,,['yihN'],,1,1.3529162592370645
2312,ompL,4061625,4062317,1,,['ompL'],,1,0.2791124724649975
2313,yihPO,4062385,4065237,1,,"['yihP', 'yihO']",['yihP-yihO'],2,1.1427429371957065
2314,yihQ,4065262,4067298,1,,['yihQ'],,1,0.7953477102913649
2315,yihR,4067497,4068423,1,,['yihR'],,1,0.3143473355255488
2316,yihUTS,4068537,4071593,1,,"['yihU', 'yihT', 'yihS']","['yihU-yihT', 'yihT-yihS']",3,1.5242301390671065
2317,yihVW,4071761,4073476,0,,"['yihV', 'yihW']",['yihV-yihW'],2,13.174255989162997
2318,yihXY-dtd-yiiD,4073551,4076460,0,yihX - ,"['yihX', 'yihY', 'dtd', 'yiiD']",['yihX-'],4,23.17941052272904
2319,yiiE,4077313,4077531,0,,['yiiE'],,1,0.023673405253295435
2320,yiiF,4077773,4077991,0,,['yiiF'],,1,0.18192265478433342
2321,fdoGHI-fdhE,4078321,4083987,1,fdoG-,"['fdoG', 'fdoH', 'fdoI', 'fdhE']","['fdoG-', 'fdoG-fdoH']",4,527.6898730875679
2322,fdhD,4084038,4084871,0,,['fdhD'],,1,6.557011577945509
2323,yiiG,4085024,4086079,0,,['yiiG'],,1,0.11946550813902591
2324,frvABXR,4086129,4090845,1,,"['frvA', 'frvB', 'frvX', 'frvR']",['frvA-frvB'],4,1.6471319501119066
2325,rhaM,4091146,4091460,1,,['rhaM'],,1,1.0103725752594548
2326,rhaBAD,4091470,4095470,1,,"['rhaB', 'rhaA', 'rhaD']",['rhaA-rhaD'],3,0.7949646358959191
2327,rhaSR,4095758,4097516,0,,"['rhaS', 'rhaR']",['rhaS-rhaR'],2,2.107337548385321
2328,rhaT,4097513,4098547,1,,['rhaT'],,1,3.613350969338871
2329,sodA,4098780,4099452,0,sodA - ,['sodA'],['sodA-'],1,122.06354469248735
2330,kdgT,4099712,4100695,0,,['kdgT'],,1,4.878032336523802
2331,yiiM,4100844,4101518,0,,['yiiM'],,1,7.110741161771415
2332,cpxRA,4101624,4103707,1,cpxR-,"['cpxR', 'cpxA']",['cpxR-'],2,66.05540867382135
2333,cpxP,4103807,4104342,0,cpxP - ,['cpxP'],['cpxP-'],1,30.769448793104736
2334,fieF,4104471,4105393,0,fieF - ,['fieF'],['fieF-'],1,23.944795740358522
2335,pfkA,4105441,4106536,0,pfkA - ,['pfkA'],['pfkA-'],1,27.531681686575165
2336,sbp,4106827,4107845,0,sbp - ,['sbp'],['sbp-'],1,0.9287311147305483
2337,cdh,4107952,4108707,0,,['cdh'],,1,1.3428259263609135
2338,tpiA,4108762,4109597,1,tpiA-,['tpiA'],['tpiA-'],1,115.13589129200273
2339,yiiQ,4109637,4110259,1,yiiQ-,['yiiQ'],['yiiQ-'],1,2.304799060918696
2340,yiiR,4110337,4110777,0,,['yiiR'],,1,6.30088928412213
2341,yiiS-uspD,4110989,4111743,0,,"['yiiS', 'uspD']",['yiiS-uspD'],2,2.6047033828275223
2342,fpr,4111748,4112519,1,fpr-,['fpr'],['fpr-'],1,7.197666643398731
2343,glpFKX,4112591,4116112,1,,"['glpF', 'glpK', 'glpX']","['glpF-glpK', 'glpK-glpX']",3,378.69565334081915
2344,zapB,4116449,4116782,0,zapB - ,['zapB'],['zapB-'],1,23.812313623187993
2345,menA-rraA,4116867,4118430,1,menA-,"['menA', 'rraA']","['menA-', 'menA-rraA']",2,103.167375148336
2346,hslVU,4118438,4120370,1,hslV-,"['hslV', 'hslU']","['hslV-', 'hslV-hslU']",2,93.25459839887485
2347,cytR,4121453,4122533,1,cytR-,['cytR'],['cytR-'],1,24.850173867966625
2348,priA,4122634,4124832,1,,['priA'],,1,23.523140134433582
2349,rpmE,4124933,4125247,0,rpmE - ,['rpmE'],['rpmE-'],1,221.31950925902527
2350,yiiX,4125308,4125916,1,,['yiiX'],,1,1.7829323779050668
2351,metJ,4126100,4126417,1,,['metJ'],,1,24.31366498970341
2352,metBL,4126657,4130289,0,metB - ,"['metB', 'metL']","['metB-', 'metB-metL']",2,30.055233730686258
2353,metF,4130638,4131528,0,,['metF'],,1,0.29879891788443685
2354,katG,4131810,4134037,0,katG - ,['katG'],['katG-'],1,62.26161092185328
2355,yijE,4134105,4135035,0,yijE - ,['yijE'],['yijE-'],1,9.425079013069523
2356,yijF,4135062,4135679,1,,['yijF'],,1,0.7897363909494549
2357,ptsA-fsaB-gldA,4135954,4140243,1,,"['ptsA', 'fsaB', 'gldA']","['ptsA-fsaB', 'fsaB-gldA']",3,6.142810889078778
2358,frwCB,4140552,4141966,0,,"['frwC', 'frwB']",['frwC-frwB'],2,1.1133757811314453
2359,pflDC,4142017,4145158,0,,"['pflD', 'pflC']",,2,1.5048956096105726
2360,frwD,4145160,4145501,0,,['frwD'],,1,2.6287021032895868
2361,yijO,4145488,4146339,1,,['yijO'],,1,6.364631177935023
2362,eptC,4146554,4148287,1,,['eptC'],,1,10.866446155896014
2363,ppc,4148469,4151716,1,ppc-,['ppc'],['ppc-'],1,52.71152501834617
2364,argE,4151718,4152919,1,argE-,['argE'],['argE-'],1,13.791914493378247
2365,argCBH,4152905,4156245,0,argC - ,"['argC', 'argB', 'argH']","['argC-', 'argC-argB', 'argB-argH']",3,6.552958366772922
2366,oxyS,4156307,4156416,1,,['oxyS'],,1,39.569243231532674
2367,oxyR,4156512,4157429,0,,['oxyR'],,1,55.01157274800794
2368,sthA,4157412,4158812,1,,['sthA'],,1,50.13397410234091
2369,fabR-yijD,4159089,4160152,0,,"['fabR', 'yijD']",,2,121.35581893582795
2370,trmA,4160192,4161292,1,,['trmA'],,1,14.704190959067766
2371,btuB-murI,4161661,4164307,0,,"['btuB', 'murI']",,2,12.826529616227564
2372,rrsB-gltT-rrlB-rrfB,4164566,4169778,0,rrsB - ,"['rrsB', 'gltT', 'rrlB', 'rrfB']","['rrsB-', 'rrsB-gltT', 'gltT-rrlB', 'rrlB-rrfB']",4,5903.887289957442
2373,murB-birA,4170056,4172069,0,murB - ,"['murB', 'birA']",['murB-'],2,5.251405427488714
2374,coaA,4172098,4173129,1,coaA-,['coaA'],['coaA-'],1,5.566834624518206
2375,thrU-tyrU-glyT-thrT-tufB,4173276,4175150,0,thrU - ,"['thrU', 'tyrU', 'glyT', 'thrT', 'tufB']","['thrU-', 'thrU-tyrU', 'tyrU-glyT', 'glyT-thrT', 'thrT-tufB']",5,2039.184805759469
2376,secE-nusG,4175235,4176310,0,secE - ,"['secE', 'nusG']","['secE-', 'secE-nusG']",2,251.32214572538464
2377,rplKAJL-rpoBC,4176413,4187595,0,rplK - ,"['rplK', 'rplA', 'rplJ', 'rplL', 'rpoB', 'rpoC']","['rplK-', 'rplK-rplA', 'rplA-rplJ', 'rplJ-rplL', 'rplL-rpoB', 'rpoB-rpoC']",6,173.59957764644363
2378,yjaZ,4187808,4188347,0,,['yjaZ'],,1,0.9904476446221462
2379,sroH,4188349,4188509,1,,['sroH'],,1,2011.4211653336197
2380,thiCEFSGH,4188757,4194322,1,thiC-,"['thiC', 'thiE', 'thiF', 'thiS', 'thiG', 'thiH']","['thiC-', 'thiS-thiG']",6,30.579367361758354
2381,rsd,4194354,4194830,1,,['rsd'],,1,76.95176928561729
2382,nudC-hemE-nfi,4194925,4197483,0,,"['nudC', 'hemE', 'nfi']","['nudC-hemE', 'hemE-nfi']",3,27.921890521328553
2383,yjaG,4197483,4198116,0,yjaG - ,['yjaG'],['yjaG-'],1,7.8211368342438625
2384,hupA,4198198,4198575,0,hupA - ,['hupA'],['hupA-'],1,58.11016642324071
2385,yjaH,4198588,4199283,0,,['yjaH'],,1,19.958983435306536
2386,zraP,4199285,4199710,1,,['zraP'],,1,0.5503123275276023
2387,zraSR,4199948,4202667,0,,"['zraS', 'zraR']",,2,7.306346774366397
2388,purHD,4202664,4205554,1,,"['purH', 'purD']",['purH-purD'],2,54.35560713244784
2389,rrsE-gltV-rrlE-rrfE,4206054,4211181,0,rrsE - ,"['rrsE', 'gltV', 'rrlE', 'rrfE']","['rrsE-', 'rrsE-gltV', 'gltV-rrlE', 'rrlE-rrfE']",4,5871.7893465219195
2390,yjaA,4211256,4211639,0,,['yjaA'],,1,19023.305622291857
2391,yjaB,4211702,4212145,1,,['yjaB'],,1,9.810698033372333
2392,metA,4212255,4213231,0,metA - ,['metA'],['metA-'],1,0.5726745323973969
2393,aceBAK,4213426,4218354,0,aceB - ,"['aceB', 'aceA', 'aceK']","['aceB-', 'aceB-aceA', 'aceA-aceK']",3,28.268293880814156
2394,arpA,4218323,4220509,1,,['arpA'],,1,0.10705534336973115
2395,iclR,4220826,4221675,1,iclR-,['iclR'],['iclR-'],1,24.604033057642464
2396,metH,4221806,4225533,0,metH - ,['metH'],['metH-'],1,9.506250366054804
2397,yjbB,4225623,4227384,0,yjbB - ,['yjbB'],['yjbB-'],1,8.035749206863331
2398,pepE,4227475,4228190,1,pepE-,['pepE'],['pepE-'],1,143.6028626557526
2399,rluF,4228376,4229248,0,,['rluF'],,1,2.158472799366689
2400,yjbD,4229381,4229653,1,,['yjbD'],,1,4.406860243603506
2401,lysC,4229906,4231276,1,lysC-,['lysC'],['lysC-'],1,21.12334628415739
2402,pgi,4231780,4233429,0,,['pgi'],,1,18.80202570118651
2403,yjbEFGH,4233928,4237752,0,,"['yjbE', 'yjbF', 'yjbG', 'yjbH']",['yjbE-yjbF'],4,1.321557456388861
2404,psiE,4238347,4238757,0,,['psiE'],,1,0.5842351073666734
2405,xylE,4238801,4240276,1,,['xylE'],,1,4.847154327269738
2406,malEFG,4240648,4244487,1,malE-,"['malE', 'malF', 'malG']","['malE-', 'malE-malF', 'malF-malG']",3,173.32798763548317
2407,malK-lamB-malM,4244806,4248496,0,,"['malK', 'lamB', 'malM']","['malK-lamB', 'lamB-malM']",3,114.68238633697537
2408,yjbI,4248977,4250305,0,,['yjbI'],,1,0.07749353662775708
2409,ubiCA,4250528,4251910,0,,"['ubiC', 'ubiA']",['ubiC-ubiA'],2,19.22446823215467
2410,plsB,4252065,4254488,1,,['plsB'],,1,74.93322710099699
2411,dgkA,4254659,4255027,0,,['dgkA'],,1,4.5833606026656
2412,lexA-dinF,4255109,4257143,0,lexA - ,"['lexA', 'dinF']","['lexA-', 'lexA-dinF']",2,15.462400265000015
2413,yjbJ,4257259,4257468,0,,['yjbJ'],,1,2.2414906311992193
2414,zur,4257510,4258053,1,zur-,['zur'],['zur-'],1,17.905769748664323
2415,yjbLM,4258343,4259328,0,,"['yjbL', 'yjbM']",['yjbL-yjbM'],2,0.013547868945734943
2416,dusA,4259492,4260728,0,dusA - ,['dusA'],['dusA-'],1,7.266731456380816
2417,pspG,4260862,4261104,0,,['pspG'],,1,1.5961104301307605
2418,qor,4261270,4262326,1,qor-,['qor'],['qor-'],1,3.438763342653553
2419,dnaB,4262306,4263751,0,dnaB - ,['dnaB'],['dnaB-'],1,12.006570880114054
2420,alr,4263804,4264883,0,,['alr'],,1,19.14108620062999
2421,tyrB,4265103,4266329,0,tyrB - ,['tyrB'],['tyrB-'],1,16.341621961205092
2422,aphA,4267377,4268149,0,aphA - ,['aphA'],['aphA-'],1,5.414264467405186
2423,yjbQR,4268241,4269036,0,yjbQ - ,"['yjbQ', 'yjbR']","['yjbQ-', 'yjbQ-yjbR']",2,3.561055828923639
2424,uvrA,4269071,4271956,1,uvrA-,['uvrA'],['uvrA-'],1,18.303428798950705
2425,ssb,4272147,4272683,0,,['ssb'],,1,170.59227516988628
2426,yjcB,4272782,4273063,1,,['yjcB'],,1,3.0606005990572527
2427,yjcC,4273424,4275079,0,yjcC - ,['yjcC'],['yjcC-'],1,0.4448727858956245
2428,soxS,4275082,4275445,1,soxS-,['soxS'],['soxS-'],1,2.4410513115804746
2429,soxR,4275491,4275955,0,,['soxR'],,1,1.1817370377661445
2430,ryjA,4275949,4276088,1,,['ryjA'],,1,269.6802563410005
2431,ghxP,4276501,4277850,0,,['ghxP'],,1,123.50659837769516
2432,yjcE,4277936,4279651,0,yjcE - ,['yjcE'],['yjcE-'],1,18.95574286497777
2433,yjcF,4279805,4281097,1,,['yjcF'],,1,0.20638493293310584
2434,acs-yjcH-actP,4281275,4285393,1,,"['acs', 'yjcH', 'actP']",['acs-yjcH'],3,24.639504324872156
2435,nrfABCDEFG,4285694,4292161,0,nrfA - ,"['nrfA', 'nrfB', 'nrfC', 'nrfD', 'nrfE', 'nrfF', 'nrfG']","['nrfA-', 'nrfA-nrfB', 'nrfD-nrfE']",7,1.091086233322986
2436,gltP,4292503,4293816,0,,['gltP'],,1,34.33724349595256
2437,yjcO,4294458,4295147,1,,['yjcO'],,1,13.717676200645988
2438,fdhF,4295241,4297388,1,,['fdhF'],,1,13.950472274570526
2439,mdtNOP,4297586,4302131,1,,"['mdtN', 'mdtO', 'mdtP']",,3,0.8684313571447146
2440,yjcS,4302634,4304619,1,,['yjcS'],,1,0.3981211711952357
2441,alsK,4304892,4305821,1,,['alsK'],,1,7.881011591679385
2442,rpiR-alsBACE,4305805,4311041,1,rpiR-,"['rpiR', 'alsB', 'alsA', 'alsC', 'alsE']","['rpiR-', 'rpiR-alsB', 'alsB-alsA', 'alsC-alsE']",5,3.1481333850503965
2443,rpiB,4311372,4311821,0,,['rpiB'],,1,0.9793936572863053
2444,yjdP,4311890,4312219,0,,['yjdP'],,1,3.900458169028096
2445,phnCDE_1E_2FGHIJKLMNOP,4312366,4323187,1,,"['phnC', 'phnD', 'phnE_1', 'phnE_2', 'phnF', 'phnG', 'phnH', 'phnI', 'phnJ', 'phnK', 'phnL', 'phnM', 'phnN', 'phnO', 'phnP']","['phnC-phnD', 'phnD-phnE_1', 'phnE_2-phnF', 'phnK-phnL', 'phnO-phnP']",15,3.706513494407567
2446,yjdN,4323320,4323763,1,,['yjdN'],,1,1.6185854590605233
2447,yjdM,4324421,4324818,1,yjdM-,['yjdM'],['yjdM-'],1,10.26979175945793
2448,crfC-yjcZ,4325157,4328260,0,,"['crfC', 'yjcZ']",,2,0.6548759204521886
2449,proP,4328342,4330026,0,proP - ,['proP'],['proP-'],1,9.089457202197055
2450,basRS,4330203,4331972,1,,"['basR', 'basS']",['basR-basS'],2,6.731739279631952
2451,eptA,4331969,4333612,1,,['eptA'],,1,1.390848871790192
2452,adiC,4333716,4335053,1,,['adiC'],,1,1.8981125241712655
2453,adiY,4335190,4335951,1,,['adiY'],,1,0.6575941724730884
2454,adiA,4336276,4338543,1,,['adiA'],,1,0.971930034665465
2455,melR,4338742,4339650,1,,['melR'],,1,1.1799495466905219
2456,melAB,4339933,4342812,0,,"['melA', 'melB']",['melA-melB'],2,1.2667486749048862
2457,yjdF,4342951,4343580,1,,['yjdF'],,1,10.886756482135514
2458,dcuB-fumB,4343702,4347114,1,dcuB-,"['dcuB', 'fumB']","['dcuB-', 'dcuB-fumB']",2,3.562023722796433
2459,dcuSR,4347337,4349684,1,,"['dcuS', 'dcuR']",,2,4.74634067370305
2460,yjdIJ,4349835,4350379,0,yjdI - ,"['yjdI', 'yjdJ']","['yjdI-', 'yjdI-yjdJ']",2,0.4494155026940011
2461,ghoST,4350606,4351103,0,,"['ghoS', 'ghoT']",['ghoS-ghoT'],2,0.10007300600154316
2462,lysU,4351222,4352827,1,lysU-,['lysU'],['lysU-'],1,15.101597002006748
2463,yjdL,4352976,4354433,1,,['yjdL'],,1,3.6961111312372297
2464,cadBA,4354492,4358053,1,,"['cadB', 'cadA']",['cadB-cadA'],2,2.5659061899437483
2465,cadC,4358418,4359956,1,,['cadC'],,1,0.8774128765443954
2466,pheU,4360573,4360648,1,,['pheU'],,1,744.2873274534516
2467,dipZ-yjdC,4360755,4363064,1,,"['dipZ', 'yjdC']",['dipZ-yjdC'],2,15.19769598831487
2468,cutA,4363040,4363378,1,,['cutA'],,1,21.927959111515253
2469,aspA-dcuA,4363494,4366453,1,aspA-,"['aspA', 'dcuA']","['aspA-', 'aspA-dcuA']",2,170.1991065395785
2470,fxsA,4366686,4367162,0,,['fxsA'],,1,85.16172404720757
2471,yjeH,4367178,4368478,1,yjeH-,['yjeH'],['yjeH-'],1,18.258105391290467
2472,groSL,4368637,4370693,0,groS - ,"['groS', 'groL']","['groS-', 'groS-groL']",2,179.714142261587
2473,yjeI,4370783,4371184,0,yjeI - ,['yjeI'],['yjeI-'],1,90.80094222023081
2474,yjeJ,4371387,4372256,1,,['yjeJ'],,1,0.4913264070982296
2475,epmB,4372651,4373679,1,,['epmB'],,1,26.501249621971184
2476,efp,4373677,4374287,0,efp - ,['efp'],['efp-'],1,59.71285935471627
2477,ecnAB,4374339,4374721,0,,"['ecnA', 'ecnB']",['ecnA-ecnB'],2,17.120611356731395
2478,sugE,4374821,4375214,0,sugE - ,['sugE'],['sugE-'],1,28.821649878468307
2479,blc,4375211,4375744,1,,['blc'],,1,2.168206966882118
2480,ampC,4375833,4377025,1,ampC-,['ampC'],['ampC-'],1,4.1616171219758105
2481,frdABCD,4377029,4380440,1,frdA-,"['frdA', 'frdB', 'frdC', 'frdD']","['frdA-', 'frdB-frdC', 'frdC-frdD']",4,95.10894027268023
2482,epmA,4380665,4381642,0,,['epmA'],,1,8.223247720540822
2483,yjeM,4381861,4383363,0,,['yjeM'],,1,2.3606140957309516
2484,yjeNO,4383415,4384040,0,,"['yjeN', 'yjeO']",,2,4.035752429885362
2485,psd-mscM,4384069,4388382,1,,"['psd', 'mscM']",['psd-mscM'],2,37.71080601216601
2486,rsgA,4388479,4389611,1,rsgA-,['rsgA'],['rsgA-'],1,67.59404763049045
2487,orn,4389583,4390171,0,orn - ,['orn'],['orn-'],1,13.026095437785594
2488,glyVXY,4390382,4390680,0,,"['glyV', 'glyX', 'glyY']","['glyV-glyX', 'glyX-glyY']",3,1337.9787094355122
2489,yjeV,4390914,4390967,0,,['yjeV'],,1,0.2888913748177423
2490,queG,4390950,4392089,1,,['queG'],,1,4.41250929051136
2491,yjeF-tsaE-amiB-mutL-miaA-hfq-hflXKC,4391959,4402326,0,yjeF - ,"['yjeF', 'tsaE', 'amiB', 'mutL', 'miaA', 'hfq', 'hflX', 'hflK', 'hflC']","['yjeF-', 'tsaE-amiB', 'amiB-mutL', 'miaA-hfq', 'hfq-hflX', 'hflX-hflK', 'hflK-hflC']",9,54.53049945579674
2492,yjeT,4402408,4402605,0,,['yjeT'],,1,17.525500109452388
2493,purA,4402680,4404007,0,purA - ,['purA'],['purA-'],1,260.95750311326645
2494,nsrR-rnr-rlmB-yjfIJ,4404212,4409273,0,,"['nsrR', 'rnr', 'rlmB', 'yjfI', 'yjfJ']","['nsrR-rnr', 'rnr-rlmB', 'rlmB-yjfI', 'yjfI-yjfJ']",5,15.102513811493903
2495,yjfKLMC,4409324,4412213,0,,"['yjfK', 'yjfL', 'yjfM', 'yjfC']","['yjfK-yjfL', 'yjfL-yjfM', 'yjfM-yjfC']",4,0.3967023341471939
2496,aidB,4412297,4413922,0,,['aidB'],,1,3.2783078132048127
2497,yjfN,4414039,4414314,1,,['yjfN'],,1,5.887943986559421
2498,bsmA,4414463,4414792,1,,['bsmA'],,1,17.184962217201818
2499,yjfP,4414958,4415723,0,yjfP - ,['yjfP'],['yjfP-'],1,1.785353303387333
2500,ulaR,4415720,4416475,1,,['ulaR'],,1,1.625435410796377
2501,ulaG,4416583,4417647,1,,['ulaG'],,1,1.6635981968395814
2502,ulaABCDEF,4418002,4422408,0,,"['ulaA', 'ulaB', 'ulaC', 'ulaD', 'ulaE', 'ulaF']","['ulaA-ulaB', 'ulaB-ulaC', 'ulaC-ulaD', 'ulaD-ulaE']",6,2.3212642118171183
2503,yjfY,4422538,4422865,1,yjfY-,['yjfY'],['yjfY-'],1,0.5250422348088021
2504,rpsF-priB-rpsR-rplI,4423047,4424579,0,rpsF - ,"['rpsF', 'priB', 'rpsR', 'rplI']","['rpsF-', 'rpsF-priB', 'priB-rpsR', 'rpsR-rplI']",4,132.10451748197605
2505,yjfZ,4424650,4425444,1,,['yjfZ'],,1,0.11434550081377992
2506,ytfA,4425791,4426117,0,,['ytfA'],,1,0.05656259187224268
2507,ytfB,4426101,4426841,1,ytfB-,['ytfB'],['ytfB-'],1,25.402874039605397
2508,fklB,4426930,4427577,0,fklB - ,['fklB'],['fklB-'],1,71.73350150292922
2509,cycA,4427792,4429298,0,cycA - ,['cycA'],['cycA-'],1,16.80865820303489
2510,ytfE,4429343,4430005,1,,['ytfE'],,1,0.7452751148565514
2511,ytfF,4430113,4431087,1,,['ytfF'],,1,12.686562948826845
2512,ytfG,4431186,4432046,1,,['ytfG'],,1,2.740396392712441
2513,ytfH,4432105,4432515,0,ytfH - ,['ytfH'],['ytfH-'],1,2.554338165392087
2514,cpdB,4432644,4434589,1,cpdB-,['cpdB'],['cpdB-'],1,10.262563540003567
2515,cysQ,4434777,4435517,0,,['cysQ'],,1,33.11437256555009
2516,ytfI,4435729,4436667,0,,['ytfI'],,1,0.0447670818622891
2517,ytfJ,4436730,4437284,1,,['ytfJ'],,1,8.216362920051212
2518,ytfK,4437435,4437815,0,ytfK - ,['ytfK'],['ytfK-'],1,5.218923687051174
2519,ytfL,4437894,4439237,1,,['ytfL'],,1,5.453528862088245
2520,msrA,4439560,4440285,1,msrA-,['msrA'],['msrA-'],1,18.582590263574144
2521,tamAB-ytfP,4440404,4446257,0,,"['tamA', 'tamB', 'ytfP']",['tamB-ytfP'],3,13.43284698457381
2522,yzfA,4445998,4446267,1,,['yzfA'],,1,1.767590866746348
2523,chpSB,4446452,4447064,0,chpS - ,"['chpS', 'chpB']",['chpS-'],2,6.043640522194271
2524,ppa,4447144,4447708,1,ppa-,['ppa'],['ppa-'],1,137.30645852885635
2525,ytfQRT-yjfF,4447984,4452600,0,,"['ytfQ', 'ytfR', 'ytfT', 'yjfF']","['ytfQ-ytfR', 'ytfR-ytfT']",4,2.8238962440294526
2526,fbp,4452633,4453631,1,,['fbp'],,1,66.10259033563251
2527,mpl,4453782,4455180,0,mpl - ,['mpl'],['mpl-'],1,88.54012491153402
2528,yjgA,4455336,4455887,1,,['yjgA'],,1,45.860382912281295
2529,pmbA,4455965,4457333,0,pmbA - ,['pmbA'],['pmbA-'],1,13.821106321228667
2530,cybC,4457575,4457877,0,,['cybC'],,1,1.8300507272500226
2531,nrdDG,4457922,4460682,1,,"['nrdD', 'nrdG']",['nrdD-nrdG'],2,18.939589348583556
2532,treBC,4461076,4464202,1,,"['treB', 'treC']",['treB-treC'],2,2426.0915859730544
2533,treR,4464321,4465365,1,treR-,['treR'],['treR-'],1,2.557509464612899
2534,mgtLA,4465384,4468343,0,mgtL - ,"['mgtL', 'mgtA']","['mgtL-', 'mgtL-mgtA']",2,49.145630054567306
2535,ridA,4468549,4468935,1,,['ridA'],,1,88.93702936040641
2536,pyrLBI,4469008,4470573,1,pyrL-,"['pyrL', 'pyrB', 'pyrI']","['pyrL-', 'pyrL-pyrB', 'pyrB-pyrI']",3,47.17787419281944
2537,yjgH,4470836,4471231,1,,['yjgH'],,1,0.8496169086770687
2538,bdcA,4471362,4472075,1,,['bdcA'],,1,2.893218760039721
2539,bdcR,4472146,4472739,0,,['bdcR'],,1,0.9189639350830036
2540,tabA,4472848,4473336,0,tabA - ,['tabA'],['tabA-'],1,2.0843351908987535
2541,yjgL,4473459,4475273,0,,['yjgL'],,1,0.04264103600392925
2542,argI,4475329,4476333,1,,['argI'],,1,0.5894482122795925
2543,rraB,4476467,4476911,0,rraB - ,['rraB'],['rraB-'],1,8.09248435746773
2544,yjgM,4477056,4477591,1,yjgM-,['yjgM'],['yjgM-'],1,19.200408679401434
2545,yjgN,4477752,4478948,0,,['yjgN'],,1,0.09251651654939455
2546,holC-valS,4479004,4482302,1,,"['holC', 'valS']",,2,81.00414357698956
2547,pepA,4482462,4484123,1,pepA-,['pepA'],['pepA-'],1,114.46051826067753
2548,lptFG,4484132,4486422,0,lptF - ,"['lptF', 'lptG']",['lptF-'],2,37.885198598970526
